1939,3.34011,United States,
1940,3.82313,United States,
1941,3.87944,United States,
1942,4.82108,United States,
1943,6.32299,United States,
1944,6.30543,United States,
1945,4.20026,United States,
1946,4.17032,United States,
1947,5.70308,United States,
1948,4.71761,United States,
1949,4.3774,United States,
1950,3.40673,United States,
1951,4.29715,United States,
1952,4.06636,United States,
1953,3.93559,United States,
1954,3.75837,United States,
1955,3.61755,United States,
1956,4.1924,United States,
1957,4.33965,United States,
1958,3.70149,United States,
1959,3.36249,United States,
1960,3.77913,United States,
1961,3.71986,United States,
1962,3.57197,United States,
1963,3.64422,United States,
1964,3.86075,United States,
1965,3.70332,United States,
1966,3.7955,United States,
1967,3.78524,United States,
1968,3.81449,United States,
1969,3.85245,United States,
1970,4.13338,United States,
1971,3.925,United States,
1972,3.98995,United States,
1973,5.04213,United States,
1974,6.5104,United States,
1975,6.38392,United States,
1976,6.16465,United States,
1977,5.95246,United States,
1978,6.19008,United States,
1979,7.0614,United States,
1980,8.18145,United States,
1981,7.82612,United States,
1982,6.80192,United States,
1983,5.92129,United States,
1984,5.72611,United States,
1985,5.30455,United States,
1986,5.16951,United States,
1987,5.4718,United States,
1988,6.32745,United States,
1989,6.60289,United States,
1990,6.79645,United States,
1991,7.26253,United States,
1992,7.28736,United States,
1993,7.1841,United States,
1994,7.60995,United States,
1995,8.37562,United States,
1996,8.55966,United States,
1997,8.52214,United States,
1998,8.0697,United States,
1999,7.7687,United States,
2000,7.99689,United States,
2001,7.18476,United States,
2002,6.6576,United States,
2003,6.6265,United States,
2004,6.99952,United States,
2005,7.12623,United States,
2006,7.4844,United States,
2007,8.03059,United States,
2008,8.83292,United States,
2009,7.33004,United States,
2010,8.53688,United States,
2011,9.55334,United States,
2012,9.56834,United States,
2013,9.47257,United States,
2014,9.34098,United States,
1827,7.14672,World,
1828,6.69735,World,
1829,6.32217,World,
1830,6.19673,World,
1831,6.19335,World,
1832,6.60445,World,
1833,7.09175,World,
1834,7.08213,World,
1835,7.07686,World,
1836,7.40563,World,
1837,6.95189,World,
1838,7.37779,World,
1839,7.80721,World,
1840,4.61549,World,
1841,4.22966,World,
1842,3.90918,World,
1843,4.275,World,
1844,4.8003,World,
1845,4.97575,World,
1846,4.89309,World,
1847,4.84057,World,
1848,4.7949,World,
1849,5.3255,World,
1850,5.50982,World,
1851,5.94504,World,
1852,6.33605,World,
1853,6.97827,World,
1854,6.81395,World,
1855,6.80253,World,
1856,7.30251,World,
1857,6.72048,World,
1858,6.80861,World,
1859,7.53288,World,
1860,8.27369,World,
1861,6.70754,World,
1862,5.99484,World,
1863,6.51664,World,
1864,7.01141,World,
1865,7.76222,World,
1866,8.48235,World,
1867,8.77894,World,
1868,9.15674,World,
1869,9.52769,World,
1870,9.11796,World,
1871,10.416,World,
1872,10.87508,World,
1873,10.94139,World,
1874,10.94702,World,
